DateTime_Full,Htl,Hdbt,Hc,Qve,ΣQx,Qxt,Qxm,Ncxs,Ncxm
10/4/2025 3:00,216.97,222.5,205,203,203,47,156,0,1
10/4/2025 4:00,216.96,222.5,205,162.78,203,47,156,0,1
10/4/2025 5:00,216.95,222.5,205,162.78,203,47,156,0,1
10/4/2025 6:00,216.94,222.5,205,162.78,203,47,156,0,1
10/4/2025 7:00,216.93,222.5,205,162.78,203,47,156,0,1
10/4/2025 8:00,216.92,222.5,205,162.78,203,47,156,0,1
10/4/2025 9:00,216.91,222.5,205,162.78,203,47,156,0,1
10/4/2025 10:00,216.9,222.5,205,162.78,203,47,156,0,1
10/4/2025 11:00,216.89,222.5,205,162.78,203,47,156,0,1
10/4/2025 12:00,216.88,222.5,205,162.78,203,47,156,0,1
10/4/2025 13:00,216.87,222.5,205,162.78,203,47,156,0,1
10/4/2025 14:00,216.86,222.5,205,162.78,203,47,156,0,1
10/4/2025 15:00,216.85,222.5,205,162.78,203,47,156,0,1
10/4/2025 16:00,216.84,222.5,205,162.78,203,47,156,0,1
10/4/2025 17:00,216.83,222.5,205,162.78,203,47,156,0,1
10/4/2025 18:00,216.82,222.5,205,162.78,203,47,156,0,1
10/4/2025 19:00,216.82,222.5,205,203,203,47,156,0,1
10/4/2025 20:00,216.82,222.5,205,203,203,47,156,0,1
10/4/2025 21:00,216.82,222.5,205,203,203,47,156,0,1
10/4/2025 22:00,216.81,222.5,205,162.78,203,47,156,0,1
10/4/2025 23:00,216.8,222.5,205,162.78,203,47,156,0,1
10/5/2025 0:00,216.79,222.5,205,162.78,203,47,156,0,1
10/5/2025 1:00,216.78,222.5,205,162.78,203,47,156,0,1
10/5/2025 2:00,216.79,222.5,205,183.22,143,47,96,0,1
10/5/2025 3:00,216.81,222.5,205,175.44,95,47,48,0,1
10/5/2025 4:00,216.83,222.5,205,175.44,95,47,48,0,1
10/5/2025 5:00,216.85,222.5,205,175.44,95,47,48,0,1
10/5/2025 6:00,216.87,222.5,205,175.44,95,47,48,0,1
10/5/2025 7:00,216.89,222.5,205,175.44,95,47,48,0,1
10/5/2025 8:00,216.91,222.5,205,175.44,95,47,48,0,1
10/5/2025 9:00,216.93,222.5,205,175.44,95,47,48,0,1
10/5/2025 10:00,216.93,222.5,205,115.8,115.8,47,68.8,0,1
10/5/2025 11:00,216.93,222.5,205,143,143,47,96,0,1
10/5/2025 12:00,216.93,222.5,205,143,143,47,96,0,1
10/5/2025 13:00,216.93,222.5,205,143,143,47,96,0,1
10/5/2025 14:00,216.93,222.5,205,143,143,47,96,0,1
10/5/2025 15:00,216.92,222.5,205,129.78,170,47,123,0,1
10/5/2025 16:00,216.91,222.5,205,162.78,203,47,156,0,1
10/5/2025 17:00,216.9,222.5,205,162.78,203,47,156,0,1
10/5/2025 18:00,216.89,222.5,205,162.78,203,47,156,0,1
10/5/2025 19:00,216.88,222.5,205,162.78,203,47,156,0,1
10/5/2025 20:00,216.86,222.5,205,122.56,203,47,156,0,1
10/5/2025 21:00,216.84,222.5,205,122.56,203,47,156,0,1
10/5/2025 22:00,216.82,222.5,205,122.56,203,47,156,0,1
10/5/2025 23:00,216.8,222.5,205,122.56,203,47,156,0,1
10/6/2025 0:00,216.78,222.5,205,122.56,203,47,156,0,1
10/6/2025 1:00,216.77,222.5,205,162.78,203,47,156,0,1
10/6/2025 2:00,216.76,222.5,205,162.78,203,47,156,0,1
10/6/2025 3:00,216.75,222.5,205,162.78,203,47,156,0,1
10/6/2025 4:00,216.73,222.5,205,122.56,203,47,156,0,1
10/6/2025 5:00,216.71,222.5,205,122.56,203,47,156,0,1
10/6/2025 6:00,216.69,222.5,205,122.56,203,47,156,0,1
10/6/2025 7:00,216.67,222.5,205,122.56,203,47,156,0,1
10/6/2025 8:00,216.65,222.5,205,122.56,203,47,156,0,1
10/6/2025 9:00,216.63,222.5,205,122.56,203,47,156,0,1
10/6/2025 10:00,216.61,222.5,205,119.56,200,44,156,0,1
10/6/2025 11:00,216.59,222.5,205,119.56,200,44,156,0,1
10/6/2025 12:00,216.58,222.5,205,159.78,200,44,156,0,1
10/6/2025 13:00,216.57,222.5,205,159.78,200,44,156,0,1
10/6/2025 14:00,216.56,222.5,205,159.78,200,44,156,0,1
10/6/2025 15:00,216.55,222.5,205,159.78,200,44,156,0,1
10/6/2025 16:00,216.54,222.5,205,159.78,200,44,156,0,1
10/6/2025 17:00,216.52,222.5,205,119.56,200,44,156,0,1
10/6/2025 18:00,216.5,222.5,205,119.56,200,44,156,0,1
10/6/2025 19:00,216.48,222.5,205,119.56,200,44,156,0,1
10/6/2025 20:00,216.46,222.5,205,119.56,200,44,156,0,1
10/6/2025 21:00,216.44,222.5,205,119.56,200,44,156,0,1
10/6/2025 22:00,216.42,222.5,205,119.56,200,44,156,0,1
10/6/2025 23:00,216.4,222.5,205,119.56,200,44,156,0,1
10/7/2025 0:00,216.39,222.5,205,118.78,159,43,116,0,1
10/7/2025 1:00,216.38,222.5,205,102.78,143,43,100,0,1
10/7/2025 2:00,216.38,222.5,205,143,143,43,100,0,1
10/7/2025 3:00,216.38,222.5,205,143,143,43,100,0,1
10/7/2025 4:00,216.38,222.5,205,143,143,43,100,0,1
10/7/2025 5:00,216.38,222.5,205,143,143,43,100,0,1
10/7/2025 6:00,216.38,222.5,205,143,143,43,100,0,1
10/7/2025 7:00,216.37,222.5,205,122.78,163,43,120,0,1
10/7/2025 8:00,216.36,222.5,205,128.78,169,43,126,0,1
10/7/2025 9:00,216.35,222.5,205,158.78,199,43,156,0,1
10/7/2025 10:00,216.34,222.5,205,158.78,199,43,156,0,1
10/7/2025 11:00,216.33,222.5,205,158.78,199,43,156,0,1
10/7/2025 12:00,216.32,222.5,205,158.78,199,43,156,0,1
10/7/2025 13:00,216.31,222.5,205,158.78,199,43,156,0,1
10/7/2025 14:00,216.29,222.5,205,118.56,199,43,156,0,1
10/7/2025 15:00,216.27,222.5,205,75.56,156,0,156,0,0
10/7/2025 16:00,216.25,222.5,205,75.56,156,0,156,0,0
10/7/2025 17:00,216.23,222.5,205,75.56,156,0,156,0,0
10/7/2025 18:00,216.21,222.5,205,75.56,156,0,156,0,0
10/7/2025 19:00,216.19,222.5,205,75.56,156,0,156,0,0
10/7/2025 20:00,216.21,222.5,205,88.44,8,0,8,0,0
10/7/2025 21:00,216.23,222.5,205,80.44,0,0,0,0,0
10/7/2025 22:00,216.25,222.5,205,80.44,0,0,0,0,0
10/7/2025 23:00,216.27,222.5,205,80.44,0,0,0,0,0
10/8/2025 0:00,216.29,222.5,205,80.44,0,0,0,0,0
10/8/2025 1:00,216.31,222.5,205,80.44,0,0,0,0,0
10/8/2025 2:00,216.33,222.5,205,80.44,0,0,0,0,0
10/8/2025 3:00,216.36,222.5,205,120.67,0,0,0,0,0
10/8/2025 4:00,216.39,222.5,205,120.67,0,0,0,0,0
10/8/2025 5:00,216.42,222.5,205,120.67,0,0,0,0,0
10/8/2025 6:00,216.45,222.5,205,120.67,0,0,0,0,0
10/8/2025 7:00,216.48,222.5,205,120.67,0,0,0,0,0
10/8/2025 8:00,216.51,222.5,205,120.67,0,0,0,0,0
